is Elon Musk,context annotations domain 0,context annotations entity 0,context annotations domain 1,context annotations entity 1,context annotations domain 2,context annotations entity 2,context annotations domain 3,context annotations entity 3,context annotations domain 4,context annotations entity 4,context annotations domain 5,context annotations entity 5,annotations
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.6353, 'Supreme Court', 'Place']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.518, 'Buffalo', 'Place']"
False,News Vertical,US Political News,Unified Twitter Taxonomy,US Political News,Unified Twitter Taxonomy,Oil trading,Person,Joe Biden,Politician,Joe Biden,Brand Vertical,Entertainment,"[0.9603, 'Biden', 'Person']"
False,News Vertical,UK national news,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,Brexit,Unified Twitter Taxonomy,UK national news,"[0.5434, 'European Union', 'Place']"
False,Person,Donald Trump,Person,Nancy Mace,Politician,Donald Trump,Politician,Nancy Mace,News Vertical,US Political News,Unified Twitter Taxonomy,Donald Trump,"[0.9055, 'CNN', 'Organization']"
False,Person,Donald Trump,Person,Tom Rice,Politician,Donald Trump,Politician,Tom Rice,News Vertical,US Political News,Unified Twitter Taxonomy,Donald Trump,"[0.8574, 'CNN', 'Organization']"
False,News Vertical,UK national news,Unified Twitter Taxonomy,UK national news,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,"[0.9705, 'UK', 'Place']"
False,News Vertical,US Political News,Unified Twitter Taxonomy,US Political News,Person,Joe Biden,Politician,Joe Biden,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,"[0.9582, 'Biden', 'Person']"
False,Events [Entity Service],January 6 Committee Hearings,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,US Political News,Unified Twitter Taxonomy,Political events,Unified Twitter Taxonomy,January 6 Committee Hearings,
False,Interests and Hobbies,Inflation,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,
False,Person,Jamal Khashoggi,News Vertical,World news,News Vertical,US Political News,Journalist,Jamal Khashoggi,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,Jamal Khashoggi,"[0.9635, 'Biden', 'Person']"
False,Person,Donald Trump,Events [Entity Service],January 6 Committee Hearings,Politician,Donald Trump,News Vertical,Political News,News Vertical,US Political News,Unified Twitter Taxonomy,Donald Trump,"[0.8778, 'Trump', 'Person']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,
False,Person,Sarah Palin,Politician,Sarah Palin,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Sarah Palin,Unified Twitter Taxonomy,Political figures,"[0.9719, 'Sarah Palin', 'Person']"
False,Events [Entity Service],January 6 Committee Hearings,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,US Political News,Unified Twitter Taxonomy,Political events,Unified Twitter Taxonomy,January 6 Committee Hearings,"[0.9869, 'Ben Ginsberg', 'Person']"
False,Events [Entity Service],January 6 Committee Hearings,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,US Political News,Unified Twitter Taxonomy,Political events,Unified Twitter Taxonomy,January 6 Committee Hearings,"[0.9869, 'Ben Ginsberg', 'Person']"
False,Events [Entity Service],January 6 Committee Hearings,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,US Political News,Unified Twitter Taxonomy,Political events,Unified Twitter Taxonomy,January 6 Committee Hearings,"[0.9869, 'Ben Ginsberg', 'Person']"
False,Sports Event,Belmont Stakes 2022,Events [Entity Service],Belmont Stakes 2022,Unified Twitter Taxonomy,Sports,Unified Twitter Taxonomy,Horse racing & equestrian,Unified Twitter Taxonomy,Sports events,Unified Twitter Taxonomy,Triple Crown Horse Racing,"[0.5498, 'Mo Donegal', 'Person']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.9667, 'US', 'Place']"
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,"[0.9787, 'US', 'Place']"
False,News Vertical,Germany national news,Unified Twitter Taxonomy,Germany national news,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,"[0.9829, 'Germany', 'Place']"
False,States,Alabama,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Interests and Hobbies Vertical,Family and life stages,Interests and Hobbies Category,Parenting K-6 kids,"[0.5818, 'Alabama', 'Place']"
False,States,Maryland,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,"[0.5412, 'Smithsburg', 'Place']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.4288, 'US Marines', 'Place']"
False,Person,Ryan Kelley,Actor,Ryan Kelley,News Vertical,US Political News,Political Body,Federal Bureau of Investigation,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Federal Bureau of Investigation,"[0.9639, 'FBI', 'Organization']"
False,TV Shows,PGA Tour Golf,TV Shows,Live: The Masters PGA Tour Golf,Sports League,PGA Tour,Sports League,LIV Golf,Unified Twitter Taxonomy,Sports,Unified Twitter Taxonomy,Golf,"[0.8278, 'LIV Golf', 'Other']"
False,News Vertical,Political News,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,US Political News,States,Georgia,Brand Vertical,Entertainment,"[0.5125, 'Georgia', 'Organization']"
False,Person,Harvey Weinstein,News Vertical,Entertainment news,News Vertical,UK national news,Unified Twitter Taxonomy,"Directors, producers & writers",Unified Twitter Taxonomy,UK national news,Unified Twitter Taxonomy,Movies & TV,"[0.5146, 'Hollywood', 'Other']"
False,Person,Brett Kavanaugh,Politician,Brett Kavanaugh,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Supreme Court of the United States,Unified Twitter Taxonomy,Brett Kavanaugh,"[0.9172, 'Brett Kavanaugh', 'Person']"
False,Person,Larry Nassar,Sport,Gymnastics,Sport,Women's gymnastics,Sports Team,USA Gymnastics ,News Vertical,US Political News,Political Body,Federal Bureau of Investigation,"[0.5016, 'USA', 'Place']"
False,News Vertical,Germany national news,Unified Twitter Taxonomy,Berlin news,Unified Twitter Taxonomy,Germany national news,Local News,Berlin news,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,"[0.734, 'Berlin', 'Place']"
False,Person,Karen Bass,Politician,Karen Bass,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Karen Bass,Unified Twitter Taxonomy,Political figures,"[0.9086, 'Los Angeles', 'Place']"
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,"[0.9789, 'FDA', 'Organization']"
False,Person,Donald Trump,Politician,Donald Trump,News Vertical,US Political News,Unified Twitter Taxonomy,Donald Trump,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.8545, 'Trump', 'Person']"
False,Sports Event,"Cayman Islands vs Virgin Islands, British",Sport,Soccer,Sports League,International - Soccer,Sports League,CONCACAF Nations League,Events [Entity Service],"Cayman Islands vs Virgin Islands, British",Soccer Match,"Cayman Islands vs Virgin Islands, British","[0.9783, 'Boris Johnson', 'Person']"
False,Sports Event,"Virgin Islands, U.S. vs Turks and Caicos Islands",Sport,Soccer,Sports League,International - Soccer,Sports League,CONCACAF Nations League,Events [Entity Service],"Virgin Islands, U.S. vs Turks and Caicos Islands",Soccer Match,"Virgin Islands, U.S. vs Turks and Caicos Islands","[0.463, 'Department', 'Organization']"
False,Sports Event,"Cayman Islands vs Virgin Islands, British",Sport,Soccer,Sports League,International - Soccer,Sports League,CONCACAF Nations League,Events [Entity Service],"Cayman Islands vs Virgin Islands, British",Soccer Match,"Cayman Islands vs Virgin Islands, British","[0.9798, 'Boris Johnson', 'Person']"
False,Sports Event,2022 French Open,Events [Entity Service],2022 French Open,News Vertical,France national news,Unified Twitter Taxonomy,Sports,Unified Twitter Taxonomy,Tennis,Unified Twitter Taxonomy,France national news,"[0.9857, 'Rafael Nadal', 'Person']"
False,Sports League,EFL Championship,News Vertical,US Political News,News Vertical,Russia national news,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,EFL Championship,Unified Twitter Taxonomy,Soccer,"[0.9713, 'Putin', 'Person']"
False,Sports Event,2022 French Open,Person,Coco Gauff,Person,Iga Swiatek,Events [Entity Service],2022 French Open,Athlete,Coco Gauff,Athlete,Iga Swiatek,"[0.7022, 'Iga Swiatek', 'Person']"
False,Person,Donald Trump,Politician,Donald Trump,News Vertical,US Political News,Political Body,United States Congress,Unified Twitter Taxonomy,Donald Trump,Unified Twitter Taxonomy,Politics,"[0.9675, 'Dave McCormick', 'Person']"
False,Person,Donald Trump,Politician,Donald Trump,News Vertical,US Political News,Unified Twitter Taxonomy,Donald Trump,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.5895, 'Trump White House', 'Person']"
False,News Vertical,Germany national news,Unified Twitter Taxonomy,Germany national news,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,"[0.6796, 'Germany', 'Place']"
False,Sports Event,"Sint Maarten vs Virgin Islands, U.S.",Sport,Soccer,Sports League,International - Soccer,Sports League,CONCACAF Nations League,Events [Entity Service],"Sint Maarten vs Virgin Islands, U.S.",Soccer Match,"Sint Maarten vs Virgin Islands, U.S.","[0.9683, 'US', 'Place']"
False,Person,Harvey Weinstein,News Vertical,Entertainment news,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,"[0.9814, 'Harvey Weinstein', 'Person']"
False,States,Oklahoma,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,"[0.7495, 'Oklahoma', 'Place']"
False,Person,Stormy Daniels,Person,Michael Avenatti,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Michael Avenatti,Unified Twitter Taxonomy,Political figures,"[0.9477, 'Michael Avenatti', 'Person']"
False,Sports League,EFL Championship,News Vertical,US Political News,News Vertical,Russia national news,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,EFL Championship,Unified Twitter Taxonomy,Soccer,"[0.8168, 'White House', 'Place']"
False,Person,Prince Andrew,Events [Entity Service],Thanksgiving Day ,News Vertical,UK national news,Holiday,Thanksgiving Day ,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,UK national news,"[0.927, 'Prince Andrew', 'Person']"
False,States,Oklahoma,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,"[0.943, 'St. Francis Hospital', 'Place']"
False,Person,Sheryl Sandberg,Brand,Meta,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Tech personalities,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Sheryl Sandberg,"[0.9041, 'Sheryl Sandberg', 'Person']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.4436, 'Depp', 'Person']"
False,Person,Amber Heard,Actor,Amber Heard,Unified Twitter Taxonomy,Amber Heard,Unified Twitter Taxonomy,American actors,Unified Twitter Taxonomy,Actors,Person,Johnny Depp,"[0.973, 'Amber Heard', 'Person']"
False,Person,Amber Heard,Actor,Amber Heard,Unified Twitter Taxonomy,Amber Heard,Unified Twitter Taxonomy,American actors,Unified Twitter Taxonomy,Actors,Person,Johnny Depp,"[0.9647, 'Johnny Depp', 'Person']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.6312, 'Uvalde school', 'Place']"
False,Person,Janet Yellen,Interests and Hobbies,Inflation,Unified Twitter Taxonomy,Janet Yellen,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,"[0.9769, 'Janet Yellen', 'Person']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Brand Vertical,Entertainment,Entities [Entity Service],Services,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,YouTube,"[0.6191, 'Supreme Court', 'Place']"
False,News Vertical,US Political News,News Vertical,England national news,Political Body,Federal Bureau of Investigation,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Federal Bureau of Investigation,Unified Twitter Taxonomy,Government institutions,"[0.9495, 'Hillary Clinton', 'Person']"
False,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,US Political News,Unified Twitter Taxonomy,Reproductive Rights in the United States,"[0.5073, 'Supreme Court', 'Place']"
False,News Vertical,Russia national news,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,Russia national news,Unified Twitter Taxonomy,Oil trading,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,"[0.5803, 'European Union', 'Place']"
False,Sports League,EFL Championship,News Vertical,US Political News,News Vertical,Russia national news,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,EFL Championship,Unified Twitter Taxonomy,Soccer,"[0.9717, 'Melitopol', 'Place']"
False,Person,Nancy Pelosi,Politician,Nancy Pelosi,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Nancy Pelosi,Unified Twitter Taxonomy,Political figures,"[0.9514, 'Paul Pelosi', 'Person']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Interests and Hobbies Vertical,Family and life stages,Interests and Hobbies Category,Parenting K-6 kids,Unified Twitter Taxonomy,CNN,"[0.4896, 'Justice Department', 'Organization']"
False,Unified Twitter Taxonomy,Music,Person,Depeche Mode,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Musician,Depeche Mode,"[0.9721, 'Andy Fletcher', 'Person']"
False,Person,Jill Biden,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Unified Twitter Taxonomy,US Political News,Unified Twitter Taxonomy,Jill Biden,"[0.875, 'Biden', 'Person']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Interests and Hobbies Vertical,Family and life stages,Interests and Hobbies Category,Parenting K-6 kids,Unified Twitter Taxonomy,CNN,"[0.328, 'Texas', 'Place']"
False,News Vertical,US Political News,Unified Twitter Taxonomy,Climate change,Unified Twitter Taxonomy,US Political News,Person,Joe Biden,Politician,Joe Biden,Brand Vertical,Entertainment,"[0.6096, 'Supreme Court', 'Place']"
False,Person,Ray Liotta,Actor,Ray Liotta,Unified Twitter Taxonomy,Celebrities,Unified Twitter Taxonomy,Actors,Unified Twitter Taxonomy,Ray Liotta,Brand Vertical,Entertainment,"[0.753, 'Ray Liotta', 'Person']"
